anchor_log10,x_anchor,k_label,H,k,C_H,w_label,w,x,pi_H,HL,residual,abs_residual,log_x,sqrt_HL
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1459507,5,2.288747,2.711253,2.711253,14.193609,1.512860
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1463942,3,2.287281,0.712719,0.712719,14.196643,1.512376
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1467051,1,2.286257,-1.286257,1.286257,14.198765,1.512037
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1471250,1,2.284878,-1.284878,1.284878,14.201623,1.511581
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1475652,1,2.283438,-1.283438,1.283438,14.204610,1.511105
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1478690,2,2.282447,-0.282447,0.282447,14.206667,1.510777
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1483939,2,2.280741,-0.280741,0.280741,14.210211,1.510212
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1487786,3,2.279496,0.720504,0.720504,14.212800,1.509800
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1491173,1,2.278403,-1.278403,1.278403,14.215074,1.509438
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1494718,1,2.277263,-1.277263,1.277263,14.217448,1.509060
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1498252,3,2.276129,0.723871,0.723871,14.219810,1.508685
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1502478,3,2.274778,0.725222,0.725222,14.222626,1.508237
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1507392,4,2.273214,1.726786,1.726786,14.225892,1.507718
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1510145,3,2.272340,0.727660,0.727660,14.227716,1.507428
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1515086,1,2.270777,-1.270777,1.270777,14.230983,1.506910
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1519138,2,2.269500,-0.269500,0.269500,14.233654,1.506486
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1522542,4,2.268430,1.731570,1.731570,14.235892,1.506131
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1525905,2,2.267377,-0.267377,0.267377,14.238098,1.505781
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1529795,3,2.266162,0.733838,0.733838,14.240644,1.505378
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1534436,2,2.264717,-0.264717,0.264717,14.243673,1.504898
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1537598,3,2.263737,0.736263,0.736263,14.245732,1.504572
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1540929,2,2.262706,-0.262706,0.262706,14.247896,1.504229
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1545608,4,2.261263,1.738737,1.738737,14.250928,1.503750
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1548730,1,2.260304,-1.260304,1.260304,14.252946,1.503431
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1552634,1,2.259107,-1.259107,1.259107,14.255463,1.503033
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1556788,1,2.257839,-1.257839,1.257839,14.258135,1.502611
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1561558,1,2.256387,-1.256387,1.256387,14.261195,1.502127
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1565219,3,2.255277,0.744723,0.744723,14.263536,1.501758
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1568392,3,2.254317,0.745683,0.745683,14.265561,1.501438
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1572334,3,2.253128,0.746872,0.746872,14.268072,1.501042
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1576343,2,2.251923,-0.251923,0.251923,14.270618,1.500641
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1580844,2,2.250575,-0.250575,0.250575,14.273469,1.500192
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1583764,3,2.249703,0.750297,0.750297,14.275315,1.499901
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1587749,5,2.248516,2.751484,2.751484,14.277828,1.499505
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1592159,2,2.247208,-0.247208,0.247208,14.280602,1.499069
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1596972,1,2.245784,-1.245784,1.245784,14.283620,1.498594
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1600721,5,2.244680,2.755320,2.755320,14.285965,1.498225
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1604013,0,2.243712,-2.243712,2.243712,14.288019,1.497903
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1608595,1,2.242370,-1.242370,1.242370,14.290872,1.497454
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1612027,0,2.241368,-2.241368,2.241368,14.293003,1.497120
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1615797,6,2.240270,3.759730,3.759730,14.295339,1.496753
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1618890,1,2.239372,-1.239372,1.239372,14.297251,1.496453
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1623350,1,2.238080,-1.238080,1.238080,14.300002,1.496022
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1627637,4,2.236844,1.763156,1.763156,14.302640,1.495608
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1631965,3,2.235599,0.764401,0.764401,14.305295,1.495192
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1634550,3,2.234858,0.765142,0.765142,14.306878,1.494944
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1639707,1,2.233383,-1.233383,1.233383,14.310028,1.494451
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1643332,2,2.232350,-0.232350,0.232350,14.312236,1.494105
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1646265,1,2.231517,-1.231517,1.231517,14.314020,1.493826
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1651362,4,2.230073,1.769927,1.769927,14.317111,1.493343
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1655043,2,2.229033,-0.229033,0.229033,14.319338,1.492995
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1658658,3,2.228015,0.771985,0.771985,14.321519,1.492654
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1662289,1,2.226996,-1.226996,1.226996,14.323706,1.492312
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1666169,4,2.225910,1.774090,1.774090,14.326038,1.491948
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1669551,2,2.224965,-0.224965,0.224965,14.328065,1.491632
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1674029,0,2.223719,-2.223719,2.223719,14.330744,1.491214
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1678256,5,2.222546,2.777454,2.777454,14.333266,1.490821
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1682315,2,2.221424,-0.221424,0.221424,14.335681,1.490444
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1684885,3,2.220715,0.779285,0.779285,14.337208,1.490206
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1689739,4,2.219380,1.780620,1.780620,14.340085,1.489758
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1693746,0,2.218281,-2.218281,2.218281,14.342453,1.489389
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1698033,2,2.217109,-0.217109,0.217109,14.344981,1.488996
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1700852,7,2.216341,4.783659,4.783659,14.346640,1.488738
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1705790,1,2.214999,-1.214999,1.214999,14.349539,1.488287
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1708769,3,2.214192,0.785808,0.785808,14.351284,1.488016
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1712444,2,2.213198,-0.213198,0.213198,14.353432,1.487682
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1716449,2,2.212119,-0.212119,0.212119,14.355768,1.487319
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1720595,3,2.211005,0.788995,0.788995,14.358181,1.486945
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1724275,3,2.210019,0.789981,0.789981,14.360317,1.486613
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1729015,1,2.208753,-1.208753,1.208753,14.363062,1.486187
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1731881,2,2.207989,-0.207989,0.207989,14.364719,1.485930
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1736679,2,2.206715,-0.206715,0.206715,14.367485,1.485502
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1739686,1,2.205919,-1.205919,1.205919,14.369215,1.485233
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1744171,3,2.204734,0.795266,0.795266,14.371790,1.484835
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1748103,3,2.203699,0.796301,0.796301,14.374042,1.484486
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1751995,1,2.202677,-1.202677,1.202677,14.376266,1.484142
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1755543,3,2.201748,0.798252,0.798252,14.378289,1.483829
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1760288,2,2.200509,-0.200509,0.200509,14.380988,1.483411
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1763833,2,2.199587,-0.199587,0.199587,14.383000,1.483100
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1766763,1,2.198826,-1.198826,1.198826,14.384660,1.482844
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1770771,4,2.197788,1.802212,1.802212,14.386926,1.482494
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,wide,2290,1775662,3,2.196525,0.803475,0.803475,14.389684,1.482068
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1000921,0,0.021645,-0.021645,0.021645,13.816431,0.147122
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1006409,0,0.021611,-0.021611,0.021611,13.821899,0.147006
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1010980,0,0.021582,-0.021582,0.021582,13.826431,0.146909
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1014441,0,0.021561,-0.021561,0.021561,13.829848,0.146837
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1016469,0,0.021549,-0.021549,0.021549,13.831845,0.146794
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1022001,0,0.021515,-0.021515,0.021515,13.837273,0.146679
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1024403,0,0.021500,-0.021500,0.021500,13.839621,0.146629
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1029622,0,0.021469,-0.021469,0.021469,13.844702,0.146522
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1034610,0,0.021439,-0.021439,0.021439,13.849535,0.146420
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1036322,0,0.021428,-0.021428,0.021428,13.851188,0.146385
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1041997,0,0.021395,-0.021395,0.021395,13.856650,0.146269
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1043258,0,0.021387,-0.021387,0.021387,13.857859,0.146244
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1049076,0,0.021353,-0.021353,0.021353,13.863420,0.146126
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1051932,0,0.021336,-0.021336,0.021336,13.866139,0.146069
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1055332,0,0.021316,-0.021316,0.021316,13.869366,0.146001
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1058396,0,0.021299,-0.021299,0.021299,13.872265,0.145940
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1062676,0,0.021274,-0.021274,0.021274,13.876301,0.145855
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1068407,0,0.021241,-0.021241,0.021241,13.881679,0.145742
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1072740,0,0.021216,-0.021216,0.021216,13.885727,0.145657
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1077396,0,0.021190,-0.021190,0.021190,13.890058,0.145567
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1080720,0,0.021171,-0.021171,0.021171,13.893138,0.145502
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1082965,0,0.021158,-0.021158,0.021158,13.895213,0.145459
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1088671,0,0.021126,-0.021126,0.021126,13.900468,0.145349
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1091107,1,0.021113,0.978887,0.978887,13.902703,0.145302
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1093997,0,0.021097,-0.021097,0.021097,13.905349,0.145247
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1098896,0,0.021070,-0.021070,0.021070,13.909817,0.145153
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1103528,0,0.021044,-0.021044,0.021044,13.914023,0.145066
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1105865,0,0.021031,-0.021031,0.021031,13.916138,0.145022
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1110178,0,0.021008,-0.021008,0.021008,13.920031,0.144940
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1113129,0,0.020992,-0.020992,0.020992,13.922686,0.144885
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1117603,0,0.020968,-0.020968,0.020968,13.926697,0.144802
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1123852,0,0.020934,-0.020934,0.020934,13.932273,0.144686
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1126070,0,0.020922,-0.020922,0.020922,13.934244,0.144645
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1130719,0,0.020897,-0.020897,0.020897,13.938364,0.144559
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1132949,0,0.020886,-0.020886,0.020886,13.940335,0.144519
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1138778,0,0.020855,-0.020855,0.020855,13.945466,0.144412
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1141676,0,0.020840,-0.020840,0.020840,13.948008,0.144360
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1147607,0,0.020809,-0.020809,0.020809,13.953189,0.144252
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1150283,0,0.020795,-0.020795,0.020795,13.955519,0.144204
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1153441,0,0.020779,-0.020779,0.020779,13.958260,0.144148
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1158790,0,0.020751,-0.020751,0.020751,13.962887,0.144052
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1160965,0,0.020740,-0.020740,0.020740,13.964762,0.144014
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1164326,0,0.020723,-0.020723,0.020723,13.967653,0.143954
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1168550,0,0.020701,-0.020701,0.020701,13.971274,0.143879
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1173929,0,0.020674,-0.020674,0.020674,13.975867,0.143785
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1175712,0,0.020665,-0.020665,0.020665,13.977384,0.143754
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1179339,0,0.020647,-0.020647,0.020647,13.980465,0.143690
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1182951,0,0.020629,-0.020629,0.020629,13.983523,0.143627
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1190432,0,0.020592,-0.020592,0.020592,13.989827,0.143498
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1191808,0,0.020585,-0.020585,0.020585,13.990982,0.143474
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1198016,0,0.020554,-0.020554,0.020554,13.996177,0.143368
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1201904,0,0.020535,-0.020535,0.020535,13.999418,0.143301
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1202622,0,0.020532,-0.020532,0.020532,14.000015,0.143289
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1208968,0,0.020501,-0.020501,0.020501,14.005278,0.143182
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1210905,0,0.020492,-0.020492,0.020492,14.006879,0.143149
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1215778,0,0.020468,-0.020468,0.020468,14.010895,0.143067
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1218875,0,0.020453,-0.020453,0.020453,14.013439,0.143015
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1224727,0,0.020425,-0.020425,0.020425,14.018229,0.142917
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1228682,0,0.020407,-0.020407,0.020407,14.021453,0.142851
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1232663,0,0.020388,-0.020388,0.020388,14.024687,0.142786
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1234274,0,0.020380,-0.020380,0.020380,14.025994,0.142759
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1240007,0,0.020353,-0.020353,0.020353,14.030628,0.142665
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1242060,0,0.020344,-0.020344,0.020344,14.032282,0.142631
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1248730,0,0.020313,-0.020313,0.020313,14.037638,0.142522
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1250330,0,0.020305,-0.020305,0.020305,14.038918,0.142496
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1254523,0,0.020286,-0.020286,0.020286,14.042266,0.142428
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1258602,0,0.020267,-0.020267,0.020267,14.045512,0.142362
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1261664,0,0.020253,-0.020253,0.020253,14.047942,0.142313
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1266237,0,0.020232,-0.020232,0.020232,14.051560,0.142240
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1268609,0,0.020221,-0.020221,0.020221,14.053432,0.142202
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1273642,0,0.020199,-0.020199,0.020199,14.057391,0.142122
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1277712,0,0.020180,-0.020180,0.020180,14.060582,0.142058
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1281196,0,0.020165,-0.020165,0.020165,14.063305,0.142003
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1286677,0,0.020140,-0.020140,0.020140,14.067573,0.141916
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1290642,0,0.020123,-0.020123,0.020123,14.070650,0.141854
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1292569,0,0.020114,-0.020114,0.020114,14.072142,0.141824
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1297085,0,0.020094,-0.020094,0.020094,14.075630,0.141754
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1300463,0,0.020079,-0.020079,0.020079,14.078231,0.141702
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1304237,0,0.020063,-0.020063,0.020063,14.081129,0.141643
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1310890,0,0.020034,-0.020034,0.020034,14.086217,0.141541
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1314829,0,0.020017,-0.020017,0.020017,14.089217,0.141481
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1318488,0,0.020001,-0.020001,0.020001,14.091996,0.141425
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1320885,0,0.019991,-0.019991,0.019991,14.093813,0.141388
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1324237,0,0.019976,-0.019976,0.019976,14.096347,0.141338
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1329896,0,0.019952,-0.019952,0.019952,14.100611,0.141252
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1332057,0,0.019943,-0.019943,0.019943,14.102235,0.141220
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1334991,0,0.019931,-0.019931,0.019931,14.104435,0.141176
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1340766,0,0.019906,-0.019906,0.019906,14.108752,0.141089
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1345248,0,0.019887,-0.019887,0.019887,14.112089,0.141023
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1347187,0,0.019879,-0.019879,0.019879,14.113529,0.140994
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1353597,0,0.019853,-0.019853,0.019853,14.118276,0.140899
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1354246,0,0.019850,-0.019850,0.019850,14.118755,0.140889
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1358320,0,0.019833,-0.019833,0.019833,14.121759,0.140829
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1361962,0,0.019818,-0.019818,0.019818,14.124437,0.140776
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1366939,0,0.019797,-0.019797,0.019797,14.128084,0.140703
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1372734,0,0.019774,-0.019774,0.019774,14.132315,0.140619
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1375231,0,0.019764,-0.019764,0.019764,14.134132,0.140583
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1381130,1,0.019740,0.980260,0.980260,14.138413,0.140498
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1382289,0,0.019735,-0.019735,0.019735,14.139251,0.140481
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1387776,0,0.019713,-0.019713,0.019713,14.143213,0.140403
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1390879,0,0.019700,-0.019700,0.019700,14.145446,0.140358
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1395988,0,0.019680,-0.019680,0.019680,14.149113,0.140286
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1399923,0,0.019664,-0.019664,0.019664,14.151928,0.140230
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1403841,0,0.019649,-0.019649,0.019649,14.154723,0.140174
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1406297,0,0.019639,-0.019639,0.019639,14.156471,0.140140
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1412010,0,0.019617,-0.019617,0.019617,14.160525,0.140060
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1413568,0,0.019611,-0.019611,0.019611,14.161628,0.140038
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1416422,0,0.019599,-0.019599,0.019599,14.163645,0.139998
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1422033,0,0.019578,-0.019578,0.019578,14.167598,0.139920
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1426532,0,0.019560,-0.019560,0.019560,14.170757,0.139857
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1431237,0,0.019542,-0.019542,0.019542,14.174050,0.139792
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1434199,0,0.019531,-0.019531,0.019531,14.176117,0.139752
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1439328,0,0.019511,-0.019511,0.019511,14.179687,0.139681
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1443329,0,0.019496,-0.019496,0.019496,14.182463,0.139627
6,1000000,k4_admiss,"(0, 2, 6, 8)",4,4.151425,narrow,190,1446237,0,0.019485,-0.019485,0.019485,14.184476,0.139587
